Date,Price,Open,High,Low,Change%
"Jun 10, 2013",58.155,57.255,58.16,57.162,1.91%
"Jun 07, 2013",57.065,56.845,57.135,56.688,0.24%
"Jun 06, 2013",56.93,56.73,57.01,56.69,0.13%
"Jun 05, 2013",56.855,56.45,56.855,56.315,0.64%
"Jun 04, 2013",56.495,56.665,56.75,56.415,-0.32%
"Jun 03, 2013",56.675,56.515,56.84,56.43,0.17%
"May 31, 2013",56.58,56.29,56.77,56.29,0.35%
"May 30, 2013",56.385,56.205,56.47,56.045,0.14%
"May 29, 2013",56.305,56.015,56.415,56.015,0.34%
"May 28, 2013",56.115,55.705,56.135,55.645,0.98%
"May 27, 2013",55.573,55.755,55.785,55.525,-0.44%
"May 24, 2013",55.82,55.65,55.83,55.455,0.19%
"May 23, 2013",55.715,55.615,56.025,55.555,0.10%
"May 22, 2013",55.66,55.418,55.67,55.31,0.41%
"May 21, 2013",55.435,55.115,55.485,54.955,0.72%
"May 20, 2013",55.04,55.06,55.145,54.958,0.26%
"May 17, 2013",54.895,54.805,55.007,54.79,0.20%
"May 16, 2013",54.785,54.765,54.91,54.66,0.00%
"May 15, 2013",54.785,54.785,54.915,54.655,-0.04%
"May 14, 2013",54.805,54.765,54.84,54.55,-0.05%
"May 13, 2013",54.835,54.913,55.035,54.715,0.05%
"May 10, 2013",54.81,54.25,54.9,54.25,0.82%
"May 09, 2013",54.365,54.165,54.365,54.032,0.52%
"May 08, 2013",54.085,54.14,54.22,54.02,0.04%
"May 07, 2013",54.065,54.18,54.37,54.035,-0.13%
"May 06, 2013",54.135,53.815,54.255,53.785,0.60%
"May 03, 2013",53.81,53.83,54.07,53.77,-0.05%
"May 02, 2013",53.835,53.745,53.965,53.675,0.32%
"May 01, 2013",53.665,53.815,53.815,53.645,-0.04%
"Apr 30, 2013",53.685,54.235,54.255,53.655,-0.94%
"Apr 29, 2013",54.195,54.413,54.413,54.173,-0.34%
"Apr 26, 2013",54.38,54.225,54.445,54.082,0.51%
"Apr 25, 2013",54.105,54.285,54.285,54.105,-0.29%
"Apr 24, 2013",54.26,54.38,54.38,54.162,-0.09%
"Apr 23, 2013",54.31,54.14,54.43,54.09,0.18%
"Apr 22, 2013",54.21,53.93,54.25,53.93,0.50%
"Apr 19, 2013",53.94,53.96,54.043,53.85,-0.17%
"Apr 18, 2013",54.03,54.22,54.258,53.91,-0.28%
"Apr 17, 2013",54.18,54.16,54.25,53.77,0.39%
"Apr 16, 2013",53.97,54.64,54.64,53.97,-1.06%
"Apr 15, 2013",54.55,54.608,54.805,54.38,0.06%
"Apr 12, 2013",54.52,54.31,54.665,54.31,0.40%
"Apr 11, 2013",54.305,54.52,54.52,54.255,-0.21%
"Apr 10, 2013",54.42,54.59,54.59,54.4,-0.11%
"Apr 09, 2013",54.48,54.57,54.665,54.41,-0.24%
"Apr 08, 2013",54.61,54.798,54.85,54.49,-0.36%
"Apr 05, 2013",54.81,54.815,54.918,54.685,-0.15%
"Apr 04, 2013",54.89,54.44,54.95,54.35,0.66%
"Apr 03, 2013",54.53,54.378,54.54,54.31,0.18%
"Apr 02, 2013",54.43,54.3,54.46,54.25,0.48%
"Apr 01, 2013",54.17,54.27,54.27,54.17,-0.21%
"Mar 29, 2013",54.285,54.285,54.285,54.285,0.00%
"Mar 28, 2013",54.285,54.385,54.475,54.27,-0.27%
"Mar 27, 2013",54.43,54.37,54.49,54.28,-0.09%
"Mar 26, 2013",54.48,54.17,54.52,54.16,0.33%
"Mar 25, 2013",54.3,54.36,54.36,54.06,-0.09%
"Mar 22, 2013",54.35,54.29,54.435,54.256,-0.18%
"Mar 21, 2013",54.45,54.35,54.46,54.195,0.22%
"Mar 20, 2013",54.33,54.375,54.57,54.265,-0.31%
"Mar 19, 2013",54.5,54.07,54.53,53.9,0.78%
"Mar 18, 2013",54.08,54.01,54.35,54.01,0.09%
"Mar 15, 2013",54.03,54.355,54.355,53.98,-0.29%
"Mar 14, 2013",54.185,54.405,54.525,54.165,-0.34%
"Mar 13, 2013",54.37,54.16,54.45,54.02,0.41%
"Mar 12, 2013",54.15,54.415,54.428,54.075,-0.35%
"Mar 11, 2013",54.34,54.33,54.531,54.172,-0.02%
"Mar 08, 2013",54.35,54.56,54.573,54.275,-0.20%
"Mar 07, 2013",54.46,54.725,54.91,54.43,-0.64%
"Mar 06, 2013",54.81,54.92,54.92,54.62,-0.26%
"Mar 05, 2013",54.955,54.865,54.955,54.615,-0.01%
"Mar 04, 2013",54.96,54.89,55.14,54.8,0.10%
"Mar 01, 2013",54.905,54.365,54.945,54.305,0.98%
"Feb 28, 2013",54.37,53.865,54.52,53.605,0.94%
"Feb 27, 2013",53.865,54.04,54.095,53.62,-0.43%
"Feb 26, 2013",54.1,53.88,54.28,53.815,0.19%
"Feb 25, 2013",54,54.275,54.305,53.84,-0.52%
"Feb 22, 2013",54.28,54.415,54.555,54.16,-0.36%
"Feb 21, 2013",54.475,54.08,54.615,54.08,0.74%
"Feb 20, 2013",54.075,54.185,54.24,54.02,-0.10%
"Feb 19, 2013",54.13,54.195,54.328,54.13,-0.25%
"Feb 18, 2013",54.265,54.215,54.455,54.155,-0.11%
"Feb 15, 2013",54.325,53.93,54.355,53.805,0.61%
"Feb 14, 2013",53.995,53.848,54.035,53.665,0.32%
"Feb 13, 2013",53.825,53.855,53.92,53.69,0.06%
"Feb 12, 2013",53.795,53.86,54.1,53.745,-0.32%
"Feb 11, 2013",53.965,53.515,53.985,53.515,0.69%
"Feb 08, 2013",53.595,53.235,53.685,53.165,0.70%
"Feb 07, 2013",53.225,53.065,53.33,53.045,0.12%
"Feb 06, 2013",53.16,53.14,53.265,52.885,0.24%
"Feb 05, 2013",53.035,53.215,53.415,53.005,-0.48%
"Feb 04, 2013",53.29,53.155,53.345,52.915,0.23%
"Feb 01, 2013",53.17,53.225,53.415,53.165,-0.20%
"Jan 31, 2013",53.275,53.32,53.39,53.075,0.06%
"Jan 30, 2013",53.245,53.775,53.775,53.195,-0.76%
"Jan 29, 2013",53.655,54.035,54.035,53.555,-0.74%
"Jan 28, 2013",54.055,53.665,54.055,53.665,0.47%
"Jan 25, 2013",53.8,53.695,53.88,53.645,0.17%
"Jan 24, 2013",53.71,53.74,53.9,53.6,0.07%
"Jan 23, 2013",53.675,53.815,53.885,53.558,-0.09%
"Jan 22, 2013",53.725,53.76,53.89,53.38,-0.09%
"Jan 21, 2013",53.775,53.715,53.96,53.595,0.06%
"Jan 18, 2013",53.745,54.285,54.285,53.715,-1.12%
"Jan 17, 2013",54.355,54.695,54.78,54.195,-0.57%
"Jan 16, 2013",54.665,54.625,54.9,54.475,0.11%
"Jan 15, 2013",54.605,54.505,54.707,54.315,0.15%
"Jan 14, 2013",54.525,54.77,54.835,54.42,-0.64%
"Jan 11, 2013",54.875,54.57,54.885,54.36,0.83%
"Jan 10, 2013",54.425,54.76,54.855,54.425,-0.70%
"Jan 09, 2013",54.81,55,55.095,54.725,-0.28%
"Jan 08, 2013",54.965,55.165,55.395,54.935,-0.47%
"Jan 07, 2013",55.225,55.04,55.345,54.825,0.52%
"Jan 04, 2013",54.94,54.46,55.185,54.36,0.80%
"Jan 03, 2013",54.505,54.355,54.615,54.175,0.49%
"Jan 02, 2013",54.24,54.688,54.688,54.24,-0.81%
"Jan 01, 2013",54.685,54.995,54.995,54.665,-0.56%
,Highest: 68.909,Lowest: 52.885,Difference: 16.024,Average: 63.217,Change %: 17.431
